A�O;MES;CODIGO_RNT;COD_MUN;COD_DPTO;ESTADO_RNT;RAZON_SOCIAL_ESTABLECIMIENTO;DEPARTAMENTO;MUNICIPIO;CATEGORIA;SUB_CATEGORIA;HABITACIONES;CAMAS;NUM_EMP
2024;4;123104;13001;13;ACTIVO;ROMPIENDO RUTINAS CARTAGENA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;123110;13001;13;ACTIVO;SUSANA  GIRALDO RAMIREZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;1;123178;13001;13;ACTIVO;JUAN FRANCISCO CHAVARRIAGA VILLEGAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;1;123179;13001;13;ACTIVO;JET SET TRAVEL;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;2;123220;13001;13;ACTIVO;LOZANO LUZ MARINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;8;0
2024;2;123221;13001;13;ACTIVO;JAIME EDUARDO GARZON ROJAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;1;123222;13001;13;ACTIVO;JUAN PABLO RIVEROS LOPEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;1
2024;3;123224;13001;13;ACTIVO;DU CARTAGENA;BOLIVAR;CARTAGENA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;1
2024;1;123228;13001;13;ACTIVO;CLAUDIA INES ALZATE VANEGAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;7;0
2024;3;123350;13001;13;ACTIVO;BOHO EXPERIENCES S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;0
2024;1;123359;13001;13;ACTIVO;MAURICIO  OLMOS FERIS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;1;123360;13001;13;ACTIVO;MAURICIO  OLMOS FERIS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;3;123362;13001;13;ACTIVO;DESCOURVIERES  JEREMY CLAUDE RENE;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;2;0
2024;1;123363;13001;13;ACTIVO;CASTRO LOPEZ OSCAR EDUARDO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;1;123364;13001;13;ACTIVO;CASTRO LOPEZ OSCAR EDUARDO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;1;123367;13001;13;ACTIVO;APTO 121 EDIFICIO PALMETTO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;1
2024;3;123368;13001;13;ACTIVO;INVERSIONES SAN MIGUEL CUEVAS Y DOLMETSCH Y CIA S EN C S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;3;0
2024;2;123456;13001;13;ACTIVO;LORENA  SICARD RAMIREZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;6;0
2024;1;123465;13001;13;ACTIVO;LATIN TRAVELS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;2
2024;2;123466;13001;13;ACTIVO;SUI GENERIS TOURS S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;4;15;1
2024;3;123471;13001;13;ACTIVO;CARCAMO GALE BAUTISTA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;1
2024;1;123476;13001;13;ACTIVO;INVERSIONES MEGRANDE S A;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;3
2024;2;123477;13001;13;ACTIVO;RODOLFO  ROMERO QUINTERO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;1;123478;13001;13;ACTIVO;INVERSIONES MEGRANDE S A;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;3
2024;1;123482;13001;13;ACTIVO;INVERSIONES MEGRANDE S A;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;3
2024;3;123484;13001;13;ACTIVO;VALDERRAMA GONZALEZ JUANITA MARIA CAROLINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;1
2024;2;123485;13001;13;ACTIVO;JUAN GUILLERMO HERRERA GAVIRIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;1;123487;13001;13;ACTIVO;CARLOS HUMBERTO ORTIZ ARRIETA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;3;123491;13001;13;ACTIVO;M. I. MONTOYA S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;123497;13001;13;ACTIVO;LUIS JORGE BRUCE YEPES;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;3;123498;13001;13;ACTIVO;PROYECTOS Y SUMINISTROS H & M S.A.S.;BOLIVAR;CARTAGENA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;10
2024;4;123500;13001;13;ACTIVO;LUCIA ELISA HERRERA ORDOSGOITIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;1;3;0
2024;3;123504;13001;13;ACTIVO;BERRIO HERNANDEZ DEYNER JOSE;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;0
2024;3;123507;13001;13;ACTIVO;GIANFRANCO  IMPERIALI;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;1;123508;13001;13;ACTIVO;LUZ HELENA ARELLANA SANCHEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;123735;13001;13;ACTIVO;SAN PEDRO URBAN LOFT;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;1;10;2
2024;2;123736;13001;13;ACTIVO;APOSENTOS DE SAN PEDRO MANSION DE VERANO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;1;14;0
2024;2;123738;13001;13;ACTIVO;ESTRELLA DE SAN PEDRO CASA DE VERANO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;1;14;0
2024;2;123739;13001;13;ACTIVO;NAUTILUS URBAN LOFT;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;1;10;2
2024;1;123747;13001;13;ACTIVO;CASTRO LOPEZ OSCAR EDUARDO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;1;123751;13001;13;ACTIVO;CARTAGENA SUNRISE TOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2024;1;123755;13001;13;ACTIVO;INVERSIONES MEGRANDE S A;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;3
2024;3;123756;13001;13;ACTIVO;OMG EXPERIENCE S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;123757;13001;13;ACTIVO;OMG EXPERIENCE S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;123761;13001;13;ACTIVO;UGO SAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;2;123762;13001;13;ACTIVO;UGO SAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;7;0
2024;3;123765;13001;13;ACTIVO;HOTEL CASA INDIA CATALINA S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;4;6;7
2024;3;123766;13001;13;ACTIVO;HOTEL CASA INDIA CATALINA S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;2;7
2024;4;123768;13001;13;ACTIVO;KALAMARY TRAVEL;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;3;123867;13001;13;ACTIVO;LOFT SAN DIEGO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;6;1
2024;3;123868;13001;13;ACTIVO;LOFT ARTILLERIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;4;1
2024;2;123876;13001;13;ACTIVO;MARIANA LUZ AMIN PRETELT;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;4;123877;13001;13;ACTIVO;HERNANDEZ SOLANO JOHN WILMER;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;6;0
2024;3;124273;13001;13;ACTIVO;PRIME CARTAGENA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;124276;13001;13;ACTIVO;MARGARITA CECILIA MUÑETONES DE POSADA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;30;30;0
2024;2;124280;13001;13;ACTIVO;BERTHA ROCIO ALBARRACIN BELTRAN;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;2;124284;13001;13;ACTIVO;UGO SAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;3;124291;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;9
2024;3;124292;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;9
2024;3;124293;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;9
2024;3;124296;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;9
2024;3;124297;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;9
2024;3;124298;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;9
2024;3;124300;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;9
2024;3;124301;13001;13;ACTIVO;OMG EXPERIENCE S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;3;0
2024;2;124305;13001;13;ACTIVO;VAMOS PA'YA CARTAGENA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;124447;13001;13;ACTIVO;NATASHA  AGUDELO QUINTERO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;3;0
2024;1;124459;13001;13;ACTIVO;ROGERS ESPAÑA LUNA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;3;124464;13001;13;ACTIVO;CITYSIGHTSEEING CASINO;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;2
2024;3;124473;13001;13;ACTIVO;HOTEL WG;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;90;144;40
2024;1;124476;13001;13;ACTIVO;AGENCIA DE VIAJES Y TURISMO COMFENALCO CARTAGENA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;2
2024;3;124477;13001;13;ACTIVO;ANDRES FELIPE RODRIGUEZ GUZMAN;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;124479;13001;13;ACTIVO;LORENA  GOMEZ GOMEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;3;124480;13001;13;ACTIVO;COLLINS INVESTMENTS S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;2
2024;4;124481;13001;13;ACTIVO;MOVILLA POLO VERA JUDITH;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;124483;13001;13;ACTIVO;CONTINENTAL TRAVEL 36° S.A.S;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;124485;13001;13;ACTIVO;GASTELBONDO APTO 14;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;2;1
2024;3;124487;13001;13;ACTIVO;AGENCIA DE VIAJES TURISMO DORIA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;3
2024;3;124488;13001;13;ACTIVO;LIGNAROLO MARTINEZ APARICIO ROSANA MARIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;4;124495;13001;13;ACTIVO;ARMA TU MOCHILA.COM;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;2
2024;1;124499;13001;13;ACTIVO;GARCIA PINZON ANA IRENE;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;1
2024;3;124501;13001;13;ACTIVO;AYMERIC  LE ROUX;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;360;1;0
2024;3;124502;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;9
2024;3;124503;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;9
2024;3;124504;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;9
2024;3;124505;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;9
2024;3;124507;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;9
2024;3;124508;13001;13;ACTIVO;ISAAC CONSTRUCTORA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;3;9
2024;3;124516;13001;13;ACTIVO;LUZ CLARA DAZA DE ZANINOVICH;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;3;124921;13001;13;ACTIVO;OMG EXPERIENCE S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;1;124925;13001;13;ACTIVO;G.L.I TRANSPORTE Y TURISMO;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2024;4;124979;13001;13;ACTIVO;YOLANDA MARIA VARGAS CORPAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;3;0
2024;2;124994;13001;13;ACTIVO;SUAREZ GALAN OMAR LUIS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;2;125036;13001;13;ACTIVO;APTO 231 EDIFICIO PALMETTO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;3;1
2024;3;125038;13001;13;ACTIVO;ASTRID LILIANA GAMBA BUITRAGO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;125054;13001;13;ACTIVO;MIRIAN CRISTINA GRISALES VELEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;8;0
2024;1;125056;13001;13;ACTIVO;GARZON MARTIN ORLANDO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;3;0
2024;2;125058;13001;13;ACTIVO;JOSE ALEJANDRO GUZMAN PAEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;125428;13001;13;ACTIVO;MONICA MARINA VALIENTE CANTILLO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;125429;13001;13;ACTIVO;EL BODEGON CARIBE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;REFUGIO;2;10;1
2024;3;125430;13001;13;ACTIVO;BARRAZA FRANCO MARIA DEL CARMEN;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;1;1
2024;1;125433;13001;13;ACTIVO;TULIA LEONOR VALDIVIESO PARDO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;1;125435;13001;13;ACTIVO;DANNY DANIEL DAZA DIAZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;2;125438;13001;13;ACTIVO;CARDONA RENDON STEVEN;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;2;2;1
2024;3;125439;13001;13;ACTIVO;BABAR S.A.;BOLIVAR;CARTAGENA;BARES;GASTROBAR;0;0;0
2024;2;125440;13001;13;ACTIVO;APARTAMENTO 83 EDIFICIO PORTOFINO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;2;125441;13001;13;ACTIVO;PILAR  LAPUENTE TEJERO DE OSORIO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;3;125442;13001;13;ACTIVO;ANA MARIA RUIZ LUCENA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;1;125448;13001;13;ACTIVO;JUAN ESTEBAN GAVIRIA SANTAMARIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;3;125449;13001;13;ACTIVO;PROLOGIK;BOLIVAR;CARTAGENA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;2
2024;3;125450;13001;13;ACTIVO;PRODUCCION Y SERVICIOS LOGISTICOS;BOLIVAR;CARTAGENA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;2
2024;3;125451;13001;13;ACTIVO;ABR LOGISTICS S.A.S;BOLIVAR;CARTAGENA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;3
2024;2;125458;13001;13;ACTIVO;MONTES CASTILLO KARINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;4;125461;13001;13;ACTIVO;CC HOUSE CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;9;9;0
2024;1;125462;13001;13;ACTIVO;DIANA MILENA CASTILLO LONDOÑO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;9;0
2024;3;125463;13001;13;ACTIVO;GUILLERMO LEON ZAPATA SUAREZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;1;0
2024;1;125465;13001;13;ACTIVO;RUBY ALEJANDRA MARRUGO SIMANCAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;8;0
2024;1;125467;13001;13;ACTIVO;APTO 311 EDIFICIO PALMETTO ELIPTIC;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;2;125520;13001;13;ACTIVO;CASA MARY 3;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;9;9;1
2024;1;125597;13001;13;ACTIVO;DAVID MAURICIO NEGRETE CABALLERO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;2;125825;13001;13;ACTIVO;JUAN PABLO ESGUERRA REZK;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;2;125828;13001;13;ACTIVO;GO CARTAGENA S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;2;5;6
2024;3;125829;13001;13;ACTIVO;SUNANDBEACH  TOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;2
2024;3;125837;13001;13;ACTIVO;OSCAR MAURICIO FLOREZ ARDILA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;3;125853;13001;13;ACTIVO;ELGA JOHANNA TELLEZ MEJIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;3;125854;13001;13;ACTIVO;GEO DISEÑOS Y CONSTRUCCIONES S A S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;8;15;0
2024;3;125856;13001;13;ACTIVO;ELGA JOHANNA TELLEZ MEJIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;3;125857;13001;13;ACTIVO;BEYOUNG ADVENTURES TRAVELS S.A.S;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;125858;13001;13;ACTIVO;MARTIN VIP HOST;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;2;125874;13001;13;ACTIVO;INVERIANA S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;5;5;6
2024;2;125875;13001;13;ACTIVO;MONTES CASTILLO KARINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;2;125881;13001;13;ACTIVO;MONTES CASTILLO KARINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;4;125934;13001;13;ACTIVO;AGENCIA DE VIAJES Y TURISMO PREMIUR TOURS S.A.S.;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2024;1;125936;13001;13;ACTIVO;DIANA CRISTINA REINA HERNANDEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;3;125991;13001;13;ACTIVO;DE VOZ VITOLA ZARIFE DE LOS SANTOS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;1;125993;13001;13;ACTIVO;YESID ALBERTO AHUMADA GARCIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;1;125994;13001;13;ACTIVO;MARIA PAULA GARCIA RIOS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;2;125998;13001;13;ACTIVO;ISMAEL JOSE ALVIS LARA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;7;0
2024;1;126211;13001;13;ACTIVO;NORMA LUCIA OCAMPO TABORDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;126501;13001;13;ACTIVO;CASTAÑO TUBERQUIA YULY YIRLEDYS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;22;22;1
2024;3;126505;13001;13;ACTIVO;CORONA TOURS RADISSON;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;2;126508;13001;13;ACTIVO;VIVIAN LEONOR RAMIREZ OCAMPO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;2
2024;3;126509;13001;13;ACTIVO;CHIRINO PEREZ IVAN DAVID;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;6
2024;3;126525;13001;13;ACTIVO;ELIAS NICOLAS ECHEVERRIA VERGARA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;5;0
